"FileName","BAGI"
"s2lam016_230829_2023-08-29_15-00.WAV","G"
"s2lam016_230829_2023-08-29_14-40.WAV","G"
"s2lam016_230829_2023-08-29_13-30.WAV","G"
"s2lam016_230829_2023-08-29_13-20.WAV","G"
"s2lam016_230829_2023-08-29_13-50.WAV","G"
"s2lam016_230829_2023-08-29_09-40.WAV","G"
"s2lam016_230829_2023-08-29_22-50.WAV","G"
"s2lam016_230829_2023-08-29_17-00.WAV","G"
"s2lam016_230829_2023-08-29_15-10.WAV","G"
"s2lam016_230829_2023-08-29_13-00.WAV","G"
"s2lam016_230829_2023-08-29_15-30.WAV","G"
"s2lam016_230829_2023-08-29_12-30.WAV","G"
"s2lam016_230829_2023-08-29_14-50.WAV","G"
"s2lam016_230829_2023-08-29_16-40.WAV","G"
"s2lam016_230829_2023-08-29_11-40.WAV","G"
"s2lam016_230829_2023-08-29_12-50.WAV","G"
"s2lam016_230829_2023-08-29_12-00.WAV","G"
"s2lam016_230829_2023-08-29_11-20.WAV","G"
"s2lam016_230829_2023-08-29_14-10.WAV","G"
"s2lam016_230829_2023-08-29_11-10.WAV","G"
"s2lam016_230829_2023-08-29_13-10.WAV","G"
"s2lam016_230829_2023-08-29_11-50.WAV","G"
"s2lam016_230829_2023-08-29_12-20.WAV","G"
"s2lam016_230829_2023-08-29_10-20.WAV","G"
"s2lam016_230829_2023-08-29_16-50.WAV","G"
"s2lam016_230829_2023-08-29_16-30.WAV","G"
"s2lam016_230829_2023-08-29_10-40.WAV","G"
"s2lam016_230829_2023-08-29_14-30.WAV","G"
"s2lam016_230829_2023-08-29_14-00.WAV","G"
"s2lam016_230829_2023-08-29_13-40.WAV","G"
"s2lam016_230829_2023-08-29_12-40.WAV","G"
"s2lam016_230829_2023-08-29_11-00.WAV","G"
"s2lam016_230829_2023-08-29_10-50.WAV","G"
"s2lam016_230829_2023-08-29_10-30.WAV","G"
"s2lam016_230829_2023-08-29_10-00.WAV","G"
"s2lam017_230807_2023-08-15_09-50.WAV","G"
"s2lam017_230807_2023-08-15_08-10.WAV","G"
"s2lam017_230807_2023-08-15_04-20.WAV","G"
"s2lam017_230807_2023-08-14_16-50.WAV","G"
"s2lam017_230807_2023-08-14_16-20.WAV","G"
"s2lam017_230807_2023-08-14_16-10.WAV","G"
"s2lam017_230807_2023-08-14_14-50.WAV","G"
"s2lam017_230807_2023-08-14_14-40.WAV","G"
"s2lam017_230807_2023-08-14_14-30.WAV","G"
"s2lam017_230807_2023-08-14_14-20.WAV","G"
"s2lam017_230807_2023-08-14_14-10.WAV","G"
"s2lam017_230807_2023-08-14_14-00.WAV","G"
"s2lam017_230807_2023-08-14_13-40.WAV","G"
"s2lam017_230807_2023-08-14_11-30.WAV","G"
"s2lam017_230807_2023-08-13_12-00.WAV","G"
"s2lam017_230807_2023-08-13_11-40.WAV","G"
"s2lam017_230807_2023-08-13_12-40.WAV","G"
"s2lam017_230807_2023-08-13_12-20.WAV","G"
"s2lam017_230807_2023-08-13_12-30.WAV","G"
"s2lam017_230807_2023-08-13_12-10.WAV","G"
"s2lam017_230807_2023-08-12_14-50.WAV","G"
"s2lam017_230807_2023-08-12_14-40.WAV","G"
"s2lam017_230807_2023-08-12_14-20.WAV","G"
"s2lam017_230807_2023-08-12_12-50.WAV","G"
"s2lam017_230807_2023-08-12_14-10.WAV","G"
"s2lam017_230807_2023-08-12_09-10.WAV","G"
"s2lam017_230807_2023-08-12_05-50.WAV","G"
"s2lam017_230807_2023-08-12_13-40.WAV","G"
"s2lam017_230807_2023-08-12_11-50.WAV","G"
"s2lam017_230807_2023-08-12_07-30.WAV","G"
"s2lam017_230807_2023-08-12_07-10.WAV","G"
"s2lam017_230807_2023-08-12_06-50.WAV","G"
"s2lam017_230807_2023-08-12_06-10.WAV","G"
"s2lam017_230807_2023-08-12_11-40.WAV","G"
"s2lam017_230807_2023-08-12_15-10.WAV","G"
"s2lam017_230807_2023-08-12_07-50.WAV","G"
"s2lam017_230807_2023-08-12_15-20.WAV","G"
"s2lam017_230807_2023-08-11_15-30.WAV","G"
"s2lam017_230807_2023-08-11_16-50.WAV","G"
"s2lam017_230807_2023-08-11_08-10.WAV","G"
"s2lam017_230807_2023-08-11_15-20.WAV","G"
"s2lam017_230807_2023-08-11_04-10.WAV","G"
"s2lam017_230807_2023-08-11_14-30.WAV","G"
"s2lam017_230807_2023-08-10_14-10.WAV","G"
"s2lam017_230807_2023-08-10_13-20.WAV","G"
"s2lam017_230807_2023-08-10_07-00.WAV","G"
"s2lam017_230807_2023-08-10_04-40.WAV","G"
"s2lam017_230807_2023-08-10_04-10.WAV","G"
"s2lam017_230807_2023-08-09_16-50.WAV","G"
"s2lam017_230807_2023-08-09_16-40.WAV","G"
"s2lam017_230807_2023-08-09_16-20.WAV","G"
"s2lam017_230807_2023-08-09_16-10.WAV","G"
"s2lam017_230807_2023-08-09_15-40.WAV","G"
"s2lam017_230807_2023-08-09_11-40.WAV","G"
"s2lam017_230807_2023-08-09_08-40.WAV","G"
"s2lam017_230807_2023-08-09_08-10.WAV","G"
"s2lam017_230807_2023-08-09_08-20.WAV","G"
"s2lam017_230807_2023-08-09_07-50.WAV","G"
"s2lam017_230807_2023-08-09_08-00.WAV","G"
"s2lam017_230807_2023-08-09_07-40.WAV","G"
"s2lam017_230807_2023-08-09_07-30.WAV","G"
"s2lam017_230807_2023-08-08_07-10.WAV","G"
"s2lam017_230807_2023-08-08_06-30.WAV","G"
"s2lam017_230807_2023-08-08_06-10.WAV","G"
"s2lam017_230807_2023-08-08_07-00.WAV","G"
"s2lam017_230807_2023-08-08_07-20.WAV","G"
"s2lam017_230807_2023-08-08_06-00.WAV","G"
"s2lam017_230807_2023-08-08_07-40.WAV","G"
"s2lam017_230807_2023-08-07_22-00.WAV","G"
"s2lam017_230807_2023-08-07_15-50.WAV","G"
"s2lam017_230807_2023-08-07_16-50.WAV","G"
"s2lam017_230807_2023-08-09_15-50.WAV","G"
"s2lam026_230822_2023-08-22_14-40.WAV","G"
"s2lam026_230822_2023-08-26_13-30.WAV","G"
"s2lam026_230822_2023-08-26_15-40.WAV","G"
"s2lam026_230822_2023-08-26_11-20.WAV","G"
"s2lam026_230822_2023-08-25_07-00.WAV","G"
"s2lam026_230822_2023-08-25_06-40.WAV","G"
"s2lam026_230822_2023-08-24_15-50.WAV","G"
"s2lam026_230822_2023-08-24_11-00.WAV","G"
"s2lam026_230822_2023-08-23_04-20.WAV","G"
"s2lam029_230726_2023-08-01_14-50.WAV","G"
"s2lam029_230726_2023-08-01_09-30.WAV","G"
"s2lam029_230726_2023-08-01_09-40.WAV","G"
"s2lam029_230726_2023-08-01_09-00.WAV","G"
"s2lam029_230726_2023-08-01_06-50.WAV","G"
"s2lam029_230726_2023-07-30_11-00.WAV","G"
"s2lam029_230726_2023-07-29_12-30.WAV","G"
"s2lam029_230726_2023-07-29_10-30.WAV","G"
"s2lam029_230726_2023-07-27_08-00.WAV","G"
"s2lam032_230726_2023-08-02_09-20.WAV","G"
"s2lam032_230726_2023-08-01_16-40.WAV","G"
"s2lam032_230726_2023-08-01_15-00.WAV","G"
"s2lam032_230726_2023-08-01_14-20.WAV","G"
"s2lam032_230726_2023-08-01_12-50.WAV","G"
"s2lam032_230726_2023-08-01_11-40.WAV","G"
"s2lam032_230726_2023-08-01_11-10.WAV","G"
"s2lam032_230726_2023-08-01_07-30.WAV","G"
"s2lam032_230726_2023-07-31_10-00.WAV","G"
"s2lam032_230726_2023-07-31_11-00.WAV","G"
"s2lam032_230726_2023-07-31_09-30.WAV","G"
"s2lam032_230726_2023-07-31_09-40.WAV","G"
"s2lam032_230726_2023-07-30_04-40.WAV","G"
"s2lam032_230726_2023-07-29_16-20.WAV","G"
"s2lam038_230725_2023-07-27_07-00.WAV","G"
"s2lam038_230819_2023-08-24_07-50.WAV","G"
"s2lam038_230819_2023-08-24_08-00.WAV","G"
"s2lam038_230819_2023-08-23_09-20.WAV","G"
"s2lam038_230819_2023-08-22_16-00.WAV","G"
"s2lam038_230819_2023-08-20_14-50.WAV","G"
"s2lam038_230819_2023-08-19_15-00.WAV","G"
"s2lam038_230819_2023-08-19_10-00.WAV","G"
"s2lam038_230819_2023-08-19_10-40.WAV","G"
"s2lam040_230818_2023-08-21_07-00.WAV","G"
"s2lam040_230818_2023-08-22_07-10.WAV","G"
"s2lam040_230818_2023-08-23_13-40.WAV","G"
"s2lam040_230818_2023-08-19_13-00.WAV","G"
"s2lam042_230710_2023-07-13_11-50.WAV","G"
"s2lam042_230710_2023-07-13_11-30.WAV","G"
"s2lam042_230710_2023-07-13_06-30.WAV","G"
"s2lam042_230710_2023-07-12_11-30.WAV","G"
"s2lam042_230710_2023-07-12_10-10.WAV","G"
"s2lam042_230710_2023-07-12_07-40.WAV","G"
"s2lam042_230710_2023-07-11_16-20.WAV","G"
"s2lam042_230710_2023-07-11_15-40.WAV","G"
"s2lam042_230710_2023-07-11_09-10.WAV","G"
"s2lam046_230705_2023-07-14_01-30.WAV","G"
"s2lam046_230705_2023-07-13_18-50.WAV","G"
"s2lam046_230705_2023-07-13_22-10.WAV","G"
"s2lam046_230705_2023-07-13_02-20.WAV","G"
"s2lam046_230705_2023-07-11_18-10.WAV","G"
"s2lam046_230705_2023-07-10_18-10.WAV","G"
"s2lam046_230705_2023-07-09_02-00.WAV","G"
"s2lam046_230705_2023-07-09_02-10.WAV","G"
"s2lam046_230705_2023-07-08_19-00.WAV","G"
"s2lam046_230705_2023-07-08_20-40.WAV","G"
"s2lam046_230705_2023-07-07_22-00.WAV","G"
"s2lam047_230807_2023-08-15_11-20.WAV","G"
"s2lam047_230807_2023-08-15_10-50.WAV","G"
"s2lam047_230807_2023-08-15_11-10.WAV","G"
"s2lam047_230807_2023-08-15_10-40.WAV","G"
"s2lam047_230807_2023-08-15_08-50.WAV","G"
"s2lam047_230807_2023-08-15_07-20.WAV","G"
"s2lam047_230807_2023-08-15_07-00.WAV","G"
"s2lam047_230807_2023-08-15_07-10.WAV","G"
"s2lam047_230807_2023-08-14_16-40.WAV","G"
"s2lam047_230807_2023-08-14_15-30.WAV","G"
"s2lam047_230807_2023-08-14_07-00.WAV","G"
"s2lam049_230815_2023-08-23_06-00.WAV","G"
"s2lam049_230815_2023-08-23_05-20.WAV","G"
"s2lam049_230815_2023-08-22_14-30.WAV","G"
"s2lam049_230815_2023-08-22_12-10.WAV","G"
"s2lam049_230815_2023-08-21_13-40.WAV","G"
"s2lam049_230815_2023-08-21_06-20.WAV","G"
"s2lam049_230815_2023-08-20_06-30.WAV","G"
"s2lam049_230815_2023-08-18_09-40.WAV","G"
"s2lam052_230710_2023-07-14_07-40.WAV","G"
"s2lam052_230710_2023-07-14_11-30.WAV","G"
"s2lam052_230710_2023-07-14_07-50.WAV","G"
"s2lam052_230710_2023-07-13_13-00.WAV","G"
"s2lam052_230710_2023-07-13_11-10.WAV","G"
"s2lam052_230710_2023-07-13_10-40.WAV","G"
"s2lam052_230710_2023-07-12_11-40.WAV","G"
"s2lam052_230710_2023-07-11_09-10.WAV","G"
"s2lam052_230710_2023-07-10_11-30.WAV","G"
"s2lam054_230822_2023-08-22_16-10.WAV","G"
"s2lam054_230822_2023-08-23_08-00.WAV","G"
"s2lam054_230822_2023-08-23_08-10.WAV","G"
"s2lam054_230822_2023-08-23_11-00.WAV","G"
"s2lam054_230822_2023-08-24_06-50.WAV","G"
"s2lam054_230822_2023-08-24_07-10.WAV","G"
"s2lam054_230822_2023-08-24_07-00.WAV","G"
"s2lam054_230822_2023-08-24_10-30.WAV","G"
"s2lam054_230822_2023-08-24_06-40.WAV","G"
"s2lam055_230907_2023-09-11_19-00.WAV","G"
"s2lam055_230907_2023-09-12_09-20.WAV","G"
"s2lam060_230815_2023-08-16_10-20.WAV","G"
"s2lam060_230815_2023-08-19_08-40.WAV","G"
"s2lam060_230815_2023-08-21_08-10.WAV","G"
"s2lam110_230717_2023-07-24_08-30.WAV","G"
"s2lam110_230717_2023-07-24_08-20.WAV","G"
"s2lam110_230717_2023-07-24_08-00.WAV","G"
"s2lam110_230717_2023-07-24_07-40.WAV","G"
"s2lam110_230717_2023-07-23_10-50.WAV","G"
"s2lam113_230808_2023-08-14_07-30.WAV","G"
"s2lam113_230808_2023-08-14_07-20.WAV","G"
"s2lam155_230707_2023-07-12_16-20.WAV","G"
"s2lam155_230707_2023-07-09_17-10.WAV","G"
"s2lam157_230727_2023-08-02_08-10.WAV","G"
"s2lam003_230807_2023-08-07_11-30.WAV","B"
"s2lam003_230807_2023-08-07_12-40.WAV","B"
"s2lam002_230807_2023-08-11_10-40.WAV","B"
"s2lam002_230807_2023-08-14_07-00.WAV","B"
"s2lam003_230807_2023-08-14_10-40.WAV","B"
"s2lam003_230807_2023-08-14_09-50.WAV","B"
"s2lam003_230807_2023-08-14_07-20.WAV","B"
"s2lam003_230807_2023-08-14_07-00.WAV","B"
"s2lam003_230807_2023-08-13_15-50.WAV","B"
"s2lam003_230807_2023-08-13_14-10.WAV","B"
"s2lam003_230807_2023-08-13_14-00.WAV","B"
"s2lam003_230807_2023-08-13_07-50.WAV","B"
"s2lam016_230718_2023-07-22_08-30.WAV","B"
"s2lam016_230718_2023-07-22_07-30.WAV","B"
"s2lam016_230718_2023-07-22_06-50.WAV","B"
"s2lam016_230718_2023-07-21_08-30.WAV","B"
"s2lam016_230718_2023-07-20_16-30.WAV","B"
"s2lam016_230718_2023-07-20_08-00.WAV","B"
"s2lam016_230718_2023-07-20_04-10.WAV","B"
"s2lam016_230829_2023-09-06_07-00.WAV","B"
"s2lam016_230829_2023-09-06_06-30.WAV","B"
"s2lam016_230829_2023-09-06_04-50.WAV","B"
"s2lam016_230829_2023-09-05_08-10.WAV","B"
"s2lam016_230829_2023-09-05_07-40.WAV","B"
"s2lam016_230829_2023-09-04_10-00.WAV","B"
"s2lam016_230829_2023-09-04_09-10.WAV","B"
"s2lam016_230829_2023-09-04_10-10.WAV","B"
"s2lam016_230829_2023-09-04_07-00.WAV","B"
"s2lam016_230829_2023-09-04_10-40.WAV","B"
"s2lam016_230829_2023-09-04_10-20.WAV","B"
"s2lam016_230829_2023-09-03_14-40.WAV","B"
"s2lam016_230829_2023-09-03_13-50.WAV","B"
"s2lam016_230829_2023-09-03_14-00.WAV","B"
"s2lam016_230829_2023-09-03_07-30.WAV","B"
"s2lam016_230829_2023-09-03_07-10.WAV","B"
"s2lam016_230829_2023-09-03_07-00.WAV","B"
"s2lam016_230829_2023-09-03_07-20.WAV","B"
"s2lam016_230829_2023-09-02_08-30.WAV","B"
"s2lam016_230829_2023-09-02_07-40.WAV","B"
"s2lam016_230829_2023-08-31_14-50.WAV","B"
"s2lam016_230829_2023-08-31_14-20.WAV","B"
"s2lam016_230829_2023-08-31_13-50.WAV","B"
"s2lam016_230829_2023-08-31_13-20.WAV","B"
"s2lam016_230829_2023-08-31_11-30.WAV","B"
"s2lam016_230829_2023-08-31_11-10.WAV","B"
"s2lam016_230829_2023-08-30_17-00.WAV","B"
"s2lam016_230829_2023-08-30_16-30.WAV","B"
"s2lam016_230829_2023-08-30_16-20.WAV","B"
"s2lam016_230829_2023-08-30_16-50.WAV","B"
"s2lam016_230829_2023-08-30_07-50.WAV","B"
"s2lam016_230829_2023-08-29_22-00.WAV","B"
"s2lam016_230829_2023-08-29_23-10.WAV","B"
"s2lam016_230829_2023-08-29_14-20.WAV","B"
"s2lam016_230829_2023-08-29_15-00.WAV","B"
"s2lam016_230829_2023-08-29_14-40.WAV","B"
"s2lam016_230829_2023-08-29_13-20.WAV","B"
"s2lam016_230829_2023-08-29_22-10.WAV","B"
"s2lam016_230829_2023-08-29_22-50.WAV","B"
"s2lam016_230829_2023-08-29_22-40.WAV","B"
"s2lam016_230829_2023-08-29_14-50.WAV","B"
"s2lam016_230829_2023-08-29_23-00.WAV","B"
"s2lam016_230829_2023-08-29_14-00.WAV","B"
"s2lam017_230807_2023-08-14_14-40.WAV","B"
"s2lam017_230807_2023-08-14_06-40.WAV","B"
"s2lam017_230807_2023-08-14_07-10.WAV","B"
"s2lam017_230807_2023-08-14_07-00.WAV","B"
"s2lam017_230807_2023-08-13_12-00.WAV","B"
"s2lam017_230807_2023-08-13_11-40.WAV","B"
"s2lam017_230807_2023-08-12_12-00.WAV","B"
"s2lam017_230807_2023-08-12_14-10.WAV","B"
"s2lam017_230807_2023-08-12_05-50.WAV","B"
"s2lam017_230807_2023-08-12_06-10.WAV","B"
"s2lam017_230807_2023-08-12_11-40.WAV","B"
"s2lam017_230807_2023-08-12_06-30.WAV","B"
"s2lam017_230807_2023-08-11_16-50.WAV","B"
"s2lam017_230807_2023-08-12_06-20.WAV","B"
"s2lam017_230807_2023-08-11_13-30.WAV","B"
"s2lam017_230807_2023-08-11_04-10.WAV","B"
"s2lam017_230807_2023-08-10_14-10.WAV","B"
"s2lam017_230807_2023-08-10_07-30.WAV","B"
"s2lam017_230807_2023-08-10_07-00.WAV","B"
"s2lam017_230807_2023-08-10_06-00.WAV","B"
"s2lam017_230807_2023-08-10_06-50.WAV","B"
"s2lam017_230807_2023-08-10_03-40.WAV","B"
"s2lam017_230807_2023-08-10_03-50.WAV","B"
"s2lam017_230807_2023-08-09_16-20.WAV","B"
"s2lam017_230807_2023-08-09_07-10.WAV","B"
"s2lam017_230807_2023-08-08_06-10.WAV","B"
"s2lam017_230807_2023-08-07_22-00.WAV","B"
"s2lam017_230807_2023-08-07_15-50.WAV","B"
"s2lam026_230822_2023-08-22_14-40.WAV","B"
"s2lam026_230822_2023-08-26_15-40.WAV","B"
"s2lam026_230822_2023-08-23_04-20.WAV","B"
"s2lam029_230726_2023-08-01_14-50.WAV","B"
"s2lam029_230726_2023-08-01_06-50.WAV","B"
"s2lam032_230726_2023-08-02_09-20.WAV","B"
"s2lam032_230726_2023-08-01_16-40.WAV","B"
"s2lam032_230726_2023-08-01_15-00.WAV","B"
"s2lam032_230726_2023-08-01_14-20.WAV","B"
"s2lam032_230726_2023-08-01_11-10.WAV","B"
"s2lam032_230726_2023-08-01_07-30.WAV","B"
"s2lam032_230726_2023-07-31_10-00.WAV","B"
"s2lam032_230726_2023-07-31_11-00.WAV","B"
"s2lam032_230726_2023-07-29_16-20.WAV","B"
"s2lam038_230819_2023-08-24_07-50.WAV","B"
"s2lam038_230819_2023-08-22_09-20.WAV","B"
"s2lam046_230705_2023-07-10_12-30.WAV","B"
"s2lam046_230705_2023-07-10_12-10.WAV","B"
"s2lam047_230807_2023-08-15_11-20.WAV","B"
"s2lam047_230807_2023-08-15_10-50.WAV","B"
"s2lam047_230807_2023-08-15_11-10.WAV","B"
"s2lam047_230807_2023-08-15_10-40.WAV","B"
"s2lam047_230807_2023-08-15_08-50.WAV","B"
"s2lam047_230807_2023-08-15_07-20.WAV","B"
"s2lam047_230807_2023-08-15_07-00.WAV","B"
"s2lam047_230807_2023-08-15_07-10.WAV","B"
"s2lam047_230807_2023-08-14_16-40.WAV","B"
"s2lam047_230807_2023-08-14_15-30.WAV","B"
"s2lam047_230807_2023-08-14_07-00.WAV","B"
"s2lam049_230815_2023-08-23_06-00.WAV","B"
"s2lam049_230815_2023-08-23_05-20.WAV","B"
"s2lam049_230815_2023-08-22_14-30.WAV","B"
"s2lam049_230815_2023-08-22_12-10.WAV","B"
"s2lam049_230815_2023-08-21_13-40.WAV","B"
"s2lam049_230815_2023-08-21_06-20.WAV","B"
"s2lam049_230815_2023-08-20_06-30.WAV","B"
"s2lam049_230815_2023-08-18_09-40.WAV","B"
"s2lam052_230710_2023-07-14_07-40.WAV","B"
"s2lam052_230710_2023-07-14_11-30.WAV","B"
"s2lam052_230710_2023-07-14_07-50.WAV","B"
"s2lam052_230710_2023-07-13_13-00.WAV","B"
"s2lam052_230710_2023-07-13_11-10.WAV","B"
"s2lam052_230710_2023-07-13_10-40.WAV","B"
"s2lam052_230710_2023-07-12_11-40.WAV","B"
"s2lam052_230710_2023-07-11_09-10.WAV","B"
"s2lam054_230822_2023-08-22_16-10.WAV","B"
"s2lam054_230822_2023-08-23_08-00.WAV","B"
"s2lam054_230822_2023-08-23_08-10.WAV","B"
"s2lam054_230822_2023-08-23_11-00.WAV","B"
"s2lam054_230822_2023-08-24_06-50.WAV","B"
"s2lam054_230822_2023-08-24_07-10.WAV","B"
"s2lam054_230822_2023-08-24_07-00.WAV","B"
"s2lam054_230822_2023-08-24_10-30.WAV","B"
"s2lam054_230822_2023-08-24_06-40.WAV","B"
"s2lam060_230815_2023-08-15_16-10.WAV","B"
"s2lam060_230815_2023-08-16_10-20.WAV","B"
"s2lam060_230815_2023-08-19_08-40.WAV","B"
"s2lam060_230815_2023-08-21_08-10.WAV","B"
"s2lam078_230811_2023-08-16_16-40.WAV","B"
"s2lam078_230811_2023-08-16_16-50.WAV","B"
"s2lam078_230811_2023-08-16_17-00.WAV","B"
"s2lam078_230811_2023-08-16_17-10.WAV","B"
"s2lam078_230811_2023-08-16_17-40.WAV","B"
"s2lam110_230717_2023-07-24_08-50.WAV","B"
"s2lam110_230717_2023-07-24_08-30.WAV","B"
"s2lam110_230717_2023-07-24_08-20.WAV","B"
"s2lam110_230717_2023-07-24_08-00.WAV","B"
"s2lam110_230717_2023-07-24_07-40.WAV","B"
"s2lam110_230717_2023-07-23_10-50.WAV","B"
"s2lam113_230808_2023-08-14_08-50.WAV","B"
"s2lam157_230727_2023-08-02_08-10.WAV","B"
"s2lam003_230807_2023-08-07_11-30.WAV","B"
"s2lam003_230807_2023-08-07_12-40.WAV","B"
"s2lam002_230807_2023-08-11_15-40.WAV","B"
"s2lam003_230807_2023-08-14_10-40.WAV","B"
"s2lam003_230807_2023-08-14_09-50.WAV","B"
"s2lam003_230807_2023-08-14_07-20.WAV","B"
"s2lam003_230807_2023-08-14_07-00.WAV","B"
"s2lam003_230807_2023-08-14_07-40.WAV","B"
"s2lam003_230807_2023-08-13_15-50.WAV","B"
"s2lam003_230807_2023-08-13_14-10.WAV","B"
"s2lam003_230807_2023-08-13_14-00.WAV","B"
"s2lam003_230807_2023-08-13_07-50.WAV","B"
"s2lam016_230718_2023-07-22_08-30.WAV","B"
"s2lam016_230718_2023-07-22_07-30.WAV","B"
"s2lam016_230718_2023-07-22_06-50.WAV","B"
"s2lam016_230718_2023-07-21_08-30.WAV","B"
"s2lam016_230718_2023-07-20_16-30.WAV","B"
"s2lam016_230718_2023-07-20_08-00.WAV","B"
"s2lam016_230718_2023-07-20_04-10.WAV","B"
"s2lam026_230822_2023-08-22_14-40.WAV","B"
"s2lam026_230822_2023-08-26_13-30.WAV","B"
"s2lam026_230822_2023-08-26_15-40.WAV","B"
"s2lam026_230822_2023-08-26_11-20.WAV","B"
"s2lam026_230822_2023-08-25_07-00.WAV","B"
"s2lam026_230822_2023-08-23_04-20.WAV","B"
"s2lam029_230726_2023-08-01_06-50.WAV","B"
"s2lam032_230726_2023-08-02_09-20.WAV","B"
"s2lam032_230726_2023-08-01_16-40.WAV","B"
"s2lam032_230726_2023-08-01_15-00.WAV","B"
"s2lam032_230726_2023-08-01_14-20.WAV","B"
"s2lam032_230726_2023-08-01_12-50.WAV","B"
"s2lam032_230726_2023-08-01_11-40.WAV","B"
"s2lam032_230726_2023-08-01_11-10.WAV","B"
"s2lam032_230726_2023-08-01_07-30.WAV","B"
"s2lam032_230726_2023-07-31_10-00.WAV","B"
"s2lam032_230726_2023-07-31_11-00.WAV","B"
"s2lam032_230726_2023-07-31_09-30.WAV","B"
"s2lam032_230726_2023-07-31_09-40.WAV","B"
"s2lam032_230726_2023-07-29_16-20.WAV","B"
"s2lam047_230807_2023-08-15_11-20.WAV","B"
"s2lam047_230807_2023-08-15_10-50.WAV","B"
"s2lam047_230807_2023-08-15_11-10.WAV","B"
"s2lam047_230807_2023-08-15_10-40.WAV","B"
"s2lam047_230807_2023-08-15_08-50.WAV","B"
"s2lam047_230807_2023-08-15_07-20.WAV","B"
"s2lam047_230807_2023-08-15_07-00.WAV","B"
"s2lam047_230807_2023-08-15_07-10.WAV","B"
"s2lam047_230807_2023-08-14_16-40.WAV","B"
"s2lam047_230807_2023-08-14_15-30.WAV","B"
"s2lam047_230807_2023-08-14_07-00.WAV","B"
"s2lam049_230815_2023-08-23_06-00.WAV","B"
"s2lam049_230815_2023-08-23_05-20.WAV","B"
"s2lam049_230815_2023-08-22_14-30.WAV","B"
"s2lam049_230815_2023-08-22_12-10.WAV","B"
"s2lam049_230815_2023-08-21_13-40.WAV","B"
"s2lam049_230815_2023-08-21_06-20.WAV","B"
"s2lam049_230815_2023-08-20_06-30.WAV","B"
"s2lam049_230815_2023-08-18_09-40.WAV","B"
"s2lam052_230710_2023-07-14_07-40.WAV","B"
"s2lam052_230710_2023-07-14_11-30.WAV","B"
"s2lam052_230710_2023-07-14_07-50.WAV","B"
"s2lam052_230710_2023-07-13_13-00.WAV","B"
"s2lam052_230710_2023-07-13_11-10.WAV","B"
"s2lam052_230710_2023-07-13_10-40.WAV","B"
"s2lam052_230710_2023-07-12_11-40.WAV","B"
"s2lam052_230710_2023-07-11_09-10.WAV","B"
"s2lam054_230822_2023-08-22_16-10.WAV","B"
"s2lam054_230822_2023-08-23_08-00.WAV","B"
"s2lam054_230822_2023-08-23_08-10.WAV","B"
"s2lam054_230822_2023-08-23_11-00.WAV","B"
"s2lam054_230822_2023-08-24_06-50.WAV","B"
"s2lam054_230822_2023-08-24_07-10.WAV","B"
"s2lam054_230822_2023-08-24_07-00.WAV","B"
"s2lam054_230822_2023-08-24_10-30.WAV","B"
"s2lam054_230822_2023-08-24_06-40.WAV","B"
"s2lam060_230815_2023-08-15_16-10.WAV","B"
"s2lam060_230815_2023-08-16_10-20.WAV","B"
"s2lam060_230815_2023-08-19_08-40.WAV","B"
"s2lam060_230815_2023-08-21_08-10.WAV","B"
"s2lam110_230717_2023-07-24_08-50.WAV","B"
"s2lam110_230717_2023-07-24_08-30.WAV","B"
"s2lam110_230717_2023-07-24_08-20.WAV","B"
"s2lam110_230717_2023-07-24_08-00.WAV","B"
"s2lam110_230717_2023-07-24_07-40.WAV","B"
"s2lam110_230717_2023-07-23_10-50.WAV","B"
"s2lam155_230707_2023-07-09_17-10.WAV","B"
"s2lam157_230727_2023-08-02_08-10.WAV","B"
"s2lam107_230617_2023-06-18_10-00.WAV","I"
"s2lam017_231128_2023-12-02_10-30.WAV","G"
